Province_State,Admin2,UID,iso2,iso3,code3,Lat,Long_,Total_confirmed_cases_2020,Total_confirmed_cases_2021,Total_confirmed_cases_2022,Total_confirmed_cases_2023
New Hampshire,Coos,84033007,US,USA,840,44.69063265,-71.30633239,662,4694,8180,8341
New Hampshire,Grafton,84033009,US,USA,840,43.93779815,-71.82057197,1127,9454,22652,23354
New Hampshire,Hillsborough,84033011,US,USA,840,42.91537785,-71.7200253,17624,65181,118222,121573
New Hampshire,Merrimack,84033013,US,USA,840,43.29662971,-71.6811573,4793,20874,39151,40280
New Hampshire,Out of NH,84080033,US,USA,840,0.0,0.0,0,0,0,0
New Hampshire,Rockingham,84033015,US,USA,840,42.98499744,-71.12883377,10918,44420,82141,84642
New Hampshire,Strafford,84033017,US,USA,840,43.291833,-71.02336013,3489,19217,36023,37116
New Hampshire,Sullivan,84033019,US,USA,840,43.36094111,-72.22203125,430,6197,11598,11891
New Hampshire,Unassigned,84090033,US,USA,840,0.0,0.0,2542,4987,8411,2350
New Jersey,Atlantic,84034001,US,USA,840,39.47538693,-74.65848483,15173,48679,87716,91788
New Jersey,Bergen,84034003,US,USA,840,40.96010917,-74.07164325,51958,157470,312655,326525
New Jersey,Burlington,84034005,US,USA,840,39.87681124,-74.66927768,23323,71326,135666,141872
New Jersey,Camden,84034007,US,USA,840,39.80343818,-74.96388753,31332,86079,162409,169517
New Jersey,Cape May,84034009,US,USA,840,39.15008829,-74.80170244,4635,16767,29010,30511
New Jersey,Cumberland,84034011,US,USA,840,39.37199394,-75.10712559,9293,25993,49838,52840
New Jersey,Essex,84034013,US,USA,840,40.78681335,-74.24657979,51021,151892,281217,291824
New Jersey,Gloucester,84034015,US,USA,840,39.71581067,-75.13995546,15961,49641,88132,91632
New Jersey,Hudson,84034017,US,USA,840,40.73766234,-74.07515667,47410,121107,229800,238646
New Jersey,Hunterdon,84034019,US,USA,840,40.56335249,-74.91284156,4117,16354,33416,34702
New Jersey,Mercer,84034021,US,USA,840,40.28047017,-74.70479631,19717,51226,106203,111477
New Jersey,Middlesex,84034023,US,USA,840,40.43629879,-74.41426991,47759,136135,264716,275803
New Jersey,Monmouth,84034025,US,USA,840,40.26549699,-74.22240686,34707,120641,215260,223671
New Jersey,Morris,84034027,US,USA,840,40.86095313,-74.54553709999998,23417,79816,159741,165862
New Jersey,Ocean,84034029,US,USA,840,39.8895449,-74.28089251,36032,120435,207671,215999
New Jersey,Out of NJ,84080034,US,USA,840,0.0,0.0,0,0,0,0
New Jersey,Passaic,84034031,US,USA,840,41.03238628,-74.29954144,42950,104417,185724,193557
New Jersey,Salem,84034033,US,USA,840,39.58719656,-75.34696629999998,3082,10315,17761,18584
New Jersey,Somerset,84034035,US,USA,840,40.56465737,-74.61683016,15243,47294,94158,98247
New Jersey,Sussex,84034037,US,USA,840,41.13891592,-74.69118243,5009,24115,43983,45639
New Jersey,Unassigned,84090034,US,USA,840,0.0,0.0,4866,2994,7110,1693
New Jersey,Union,84034039,US,USA,840,40.65835409,-74.30680092,41512,104695,189092,196497
New Jersey,Warren,84034041,US,USA,840,40.85951833,-74.99556527,4319,16862,30992,32145
New Mexico,Bernalillo,84035001,US,USA,840,35.05163625,-106.6703554,40808,98677,193905,197256
New Mexico,Catron,84035003,US,USA,840,33.91514144,-108.4046587,55,289,520,530
New Mexico,Chaves,84035005,US,USA,840,33.36406072,-104.4665365,6972,15403,24369,24728
New Mexico,Cibola,84035006,US,USA,840,34.91131525,-107.998876,2257,4447,9106,9347
New Mexico,Colfax,84035007,US,USA,840,36.60569702,-104.64726740000002,514,1731,2765,2806
New Mexico,Curry,84035009,US,USA,840,34.57421077,-103.3468876,4041,8996,14994,15396
New Mexico,De Baca,84035011,US,USA,840,34.34274529,-104.4117842,97,400,736,755
New Mexico,Dona Ana,84035013,US,USA,840,32.35275771,-106.8329387,17476,40795,75572,76839
New Mexico,Eddy,84035015,US,USA,840,32.47167456,-104.3053527,4544,12606,19061,19276
New Mexico,Grant,84035017,US,USA,840,32.73911281,-108.3827845,904,4366,9646,9894
New Mexico,Guadalupe,84035019,US,USA,840,34.86319296,-104.790669,275,706,1335,1375
New Mexico,Harding,84035021,US,USA,840,35.85751555,-103.8220938,8,58,101,103
New Mexico,Hidalgo,84035023,US,USA,840,31.91383467,-108.7151824,240,707,1312,1339
New Mexico,Lea,84035025,US,USA,840,32.79215361,-103.4123733,6691,14860,22423,22978
New Mexico,Lincoln,84035027,US,USA,840,33.74526079,-105.4586166,1040,3714,6471,6600
New Mexico,Los Alamos,84035028,US,USA,840,35.86631386,-106.3134985,284,1033,4541,4587
New Mexico,Luna,84035029,US,USA,840,32.18179341,-107.75088259999998,2365,4906,7905,8014
New Mexico,McKinley,84035031,US,USA,840,35.58007720000001,-108.262245,9807,17533,32434,33328
New Mexico,Mora,84035033,US,USA,840,36.01095101,-104.9497716,121,472,979,986
New Mexico,Otero,84035035,US,USA,840,32.61348406,-105.7417604,2161,9142,16811,17130
New Mexico,Out of NM,84080035,US,USA,840,0.0,0.0,0,0,0,0
New Mexico,Quay,84035037,US,USA,840,35.10403332,-103.5481727,332,1577,2497,2564
New Mexico,Rio Arriba,84035039,US,USA,840,36.51072137,-106.6931674,2285,6329,13118,13353
New Mexico,Roosevelt,84035041,US,USA,840,34.02097406,-103.4799493,1503,3509,6055,6228
New Mexico,San Juan,84035045,US,USA,840,36.50838318,-108.320437,10155,28401,51673,52461
New Mexico,San Miguel,84035047,US,USA,840,35.48014807,-104.8163562,846,3429,7541,7662
New Mexico,Sandoval,84035043,US,USA,840,35.68862401,-106.8687803,8161,21183,44186,45050
New Mexico,Santa Fe,84035049,US,USA,840,35.50708973,-105.9774716,7355,16918,39600,40271
New Mexico,Sierra,84035051,US,USA,840,33.13028233,-107.1925893,532,1493,2464,2495
New Mexico,Socorro,84035053,US,USA,840,34.00715494,-106.9298354,954,2562,4665,4752
New Mexico,Taos,84035055,US,USA,840,36.58006022,-105.6310198,1152,3288,7205,7287
New Mexico,Torrance,84035057,US,USA,840,34.64048375,-105.8508949,477,1902,3286,3331
New Mexico,Unassigned,84090035,US,USA,840,0.0,0.0,4180,5387,7869,7694
New Mexico,Union,84035059,US,USA,840,36.48126404,-103.4709624,192,534,925,933
New Mexico,Valencia,84035061,US,USA,840,34.71669834,-106.8103733,4900,12690,23694,24060
New York,Albany,84036001,US,USA,840,42.60060306,-73.97723916,11585,41133,76862,79420
New York,Allegany,84036003,US,USA,840,42.25748406,-78.02750466,1831,6979,10557,10902
New York,Bronx,84036005,US,USA,840,40.85209301,-73.86282755,85385,273105,531021,553117
New York,Broome,84036007,US,USA,840,42.15903158,-75.81326086,8157,33512,57362,59296
New York,Cattaraugus,84036009,US,USA,840,42.24778241,-78.67923096,2498,11497,18891,19417
New York,Cayuga,84036011,US,USA,840,42.91261714,-76.55731592,2894,11419,19921,20651
New York,Chautauqua,84036013,US,USA,840,42.22769210000001,-79.36691763,3518,17677,28750,29741
New York,Chemung,84036015,US,USA,840,42.13891056,-76.7638805,4531,15092,26210,26845
New York,Chenango,84036017,US,USA,840,42.49430041,-75.60887553,1214,6717,11614,11907
New York,Clinton,84036019,US,USA,840,44.74530905,-73.67875352,1075,9900,21968,22943
New York,Columbia,84036021,US,USA,840,42.24819348,-73.63089095,1630,6954,13365,14041
New York,Cortland,84036023,US,USA,840,42.59509207,-76.07048931,2070,7256,13042,13569
New York,Delaware,84036025,US,USA,840,42.19837623,-74.96709306,707,5499,9891,10245
New York,Dutchess,84036027,US,USA,840,41.76486060000001,-73.74356679,12082,45626,82478,85482
New York,Erie,84036029,US,USA,840,42.76249024,-78.73063652,41252,148889,263341,271310
New York,Essex,84036031,US,USA,840,44.11630765,-73.77297842,570,3694,7476,7832
New York,Franklin,84036033,US,USA,840,44.59040891,-74.29926032,761,6439,11851,12239
New York,Fulton,84036035,US,USA,840,43.11363907,-74.41798804,1285,9059,16238,16758
New York,Genesee,84036037,US,USA,840,43.0022601,-78.19135193,2681,10177,16274,16743
New York,Greene,84036039,US,USA,840,42.275797,-74.12384884,1322,6158,10639,11130
New York,Hamilton,84036041,US,USA,840,43.66146647,-74.49721957,102,616,1079,1105
New York,Herkimer,84036043,US,USA,840,43.42034246,-74.96145307,2138,10111,17069,17616
New York,Jefferson,84036045,US,USA,840,44.04200959,-75.94653457,1783,13251,26266,27473
New York,Kings,84036047,US,USA,840,40.6361825,-73.94935552,123847,469753,929012,963672
New York,Lewis,84036049,US,USA,840,43.7844157,-75.44903992,910,4771,7189,7412
New York,Livingston,84036051,US,USA,840,42.72596275,-77.77966158,1863,8508,14102,14516
New York,Madison,84036053,US,USA,840,42.91653905,-75.67266639,2289,9086,16467,16984
New York,Monroe,84036055,US,USA,840,43.14638895,-77.69322942,33754,113676,187812,193746
New York,Montgomery,84036057,US,USA,840,42.90123494,-74.44011632,1307,8386,14713,15172
New York,Nassau,84036059,US,USA,840,40.74066522,-73.58941873,87904,294650,536258,550940
New York,New York,84036061,US,USA,840,40.76727260000001,-73.97152637,60942,272872,575242,596334
New York,Niagara,84036063,US,USA,840,43.19898042,-78.74777412,8444,34394,58367,60061
New York,Oneida,84036065,US,USA,840,43.24375382,-75.43710392,12111,39190,67446,69636
New York,Onondaga,84036067,US,USA,840,43.00491923,-76.19971155,21146,70960,139556,143714
New York,Ontario,84036069,US,USA,840,42.85145728,-77.30874425,3254,14122,25546,26432
New York,Orange,84036071,US,USA,840,41.40337468,-74.30240757,23357,76121,146219,146219
New York,Orleans,84036073,US,USA,840,43.2516977,-78.2320066,1359,6471,10306,10655
New York,Oswego,84036075,US,USA,840,43.42778894,-76.14635194,3425,17204,33733,34956
New York,Otsego,84036077,US,USA,840,42.63492579,-75.03151402,1205,6633,12963,13425
New York,Out of NY,84080036,US,USA,840,0.0,0.0,0,0,0,0
New York,Putnam,84036079,US,USA,840,41.42630093,-73.74965532,4831,16740,30735,31777
New York,Queens,84036081,US,USA,840,40.71088124,-73.81684712,125401,421769,871670,904779
New York,Rensselaer,84036083,US,USA,840,42.71348136,-73.51089874,4269,21133,40837,42135
New York,Richmond,84036085,US,USA,840,40.58582155,-74.14808598,35022,117925,218636,227585
New York,Rockland,84036087,US,USA,840,41.15027894,-74.02560498,27510,66565,115944,119199
New York,Saratoga,84036091,US,USA,840,43.10904162,-73.86653895,5588,30952,60140,62003
New York,Schenectady,84036093,US,USA,840,42.81668777,-74.05278291,5913,22599,42628,44064
New York,Schoharie,84036095,US,USA,840,42.58831742,-74.44339029999998,554,3429,6448,6647
New York,Schuyler,84036097,US,USA,840,42.39184015,-76.8773299,526,2415,4283,4364
New York,Seneca,84036099,US,USA,840,42.78081007,-76.82497064,790,3959,7470,7754
New York,St. Lawrence,84036089,US,USA,840,44.4976179,-75.06550039,2084,15180,25832,26587
New York,Steuben,84036101,US,USA,840,42.2689144,-77.3829924,3406,14661,24910,25561
New York,Suffolk,84036103,US,USA,840,40.88320119,-72.8012172,96057,320235,554954,569776
New York,Sullivan,84036105,US,USA,840,41.71579493,-74.76394559,3106,12269,23874,24840
New York,Tioga,84036107,US,USA,840,42.16852837,-76.30835812,1679,7660,13793,14190
New York,Tompkins,84036109,US,USA,840,42.44945765,-76.47229843,2079,11545,25969,26871
New York,Ulster,84036111,US,USA,840,41.89027881,-74.26252104,5679,22326,41858,43566
New York,Unassigned,84090036,US,USA,840,0.0,0.0,449,306,976,992
New York,Warren,84036113,US,USA,840,43.56173026,-73.8433699,1156,9116,18463,19090
New York,Washington,84036115,US,USA,840,43.31153794,-73.43043448,825,8325,15401,16025
New York,Wayne,84036117,US,USA,840,43.15494365,-77.02976528,2559,12344,21431,22104
New York,Westchester,84036119,US,USA,840,41.16278376,-73.75741653,69661,182682,326527,336689
New York,Wyoming,84036121,US,USA,840,42.70145109,-78.22199579,1367,6254,9785,10020
New York,Yates,84036123,US,USA,840,42.63505484,-77.10369919,501,2390,4353,4471
North Carolina,Alamance,84037001,US,USA,840,36.0434701,-79.39976137,10397,30060,58809,61903
North Carolina,Alexander,84037003,US,USA,840,35.922379600000006,-81.17751948,2662,7257,12330,12774
North Carolina,Alleghany,84037005,US,USA,840,36.49360862,-81.12857041,638,2077,3578,3767
North Carolina,Anson,84037007,US,USA,840,34.97403241,-80.09953279,1407,4249,8033,8468
North Carolina,Ashe,84037009,US,USA,840,36.43296207,-81.49862729,1212,4079,7361,7621
North Carolina,Avery,84037011,US,USA,840,36.07569796,-81.92308483,1342,3130,5402,5553
North Carolina,Beaufort,84037013,US,USA,840,35.48531943,-76.84325809,2534,7915,15518,16121
North Carolina,Bertie,84037015,US,USA,840,36.0688473,-76.96545943,1204,2673,5207,5475
North Carolina,Bladen,84037017,US,USA,840,34.61296243,-78.56180059,1843,5915,11360,12133
North Carolina,Brunswick,84037019,US,USA,840,34.070565,-78.22814204,4402,18381,39080,41118
North Carolina,Buncombe,84037021,US,USA,840,35.61113393,-82.53305,9195,32796,67885,71015
North Carolina,Burke,84037023,US,USA,840,35.74989637,-81.70755735,6195,17033,30679,32001
North Carolina,Cabarrus,84037025,US,USA,840,35.3877799,-80.55267168,11161,37565,69043,72323
North Carolina,Caldwell,84037027,US,USA,840,35.95204977,-81.54799522,5842,14896,28593,30392
North Carolina,Camden,84037029,US,USA,840,36.33804939,-76.15568396,285,1315,2119,2207
North Carolina,Carteret,84037031,US,USA,840,34.8932941,-76.54120135,2723,9180,17751,18539
North Carolina,Caswell,84037033,US,USA,840,36.39312665,-79.33353281,1160,3540,6377,6639
North Carolina,Catawba,84037035,US,USA,840,35.66211129,-81.2132617,11101,31521,58213,60653
North Carolina,Chatham,84037037,US,USA,840,35.70394416,-79.25541492,2905,7764,17176,18211
North Carolina,Cherokee,84037039,US,USA,840,35.1349263,-84.05970864,1257,4952,8437,8792
North Carolina,Chowan,84037041,US,USA,840,36.12908077,-76.60118385,821,2513,4903,5296
North Carolina,Clay,84037043,US,USA,840,35.05704275,-83.74353633,368,1763,3233,3486
North Carolina,Cleveland,84037045,US,USA,840,35.33553364,-81.55204486,6675,20105,35392,36816
North Carolina,Columbus,84037047,US,USA,840,34.26744084,-78.65801424,3629,10711,18522,19242
North Carolina,Craven,84037049,US,USA,840,35.11833364,-77.08398081,5127,15427,30687,32145
North Carolina,Cumberland,84037051,US,USA,840,35.04762133,-78.82623165,13900,51976,110134,116118
North Carolina,Currituck,84037053,US,USA,840,36.36123664,-75.95876401,649,3278,6066,6320
North Carolina,Dare,84037055,US,USA,840,35.66520691,-75.71767334,1024,4660,9531,10060
North Carolina,Davidson,84037057,US,USA,840,35.79115496,-80.21256572,8700,29126,53293,56254
North Carolina,Davie,84037059,US,USA,840,35.93099927,-80.54496571,2112,7550,14070,14938
North Carolina,Duplin,84037061,US,USA,840,34.93449805,-77.93140529,4227,10721,19982,20962
North Carolina,Durham,84037063,US,USA,840,36.03638492,-78.87608331,14811,39360,98096,103313
North Carolina,Edgecombe,84037065,US,USA,840,35.91230639,-77.59436892,3227,8661,16828,17608
North Carolina,Forsyth,84037067,US,USA,840,36.12859861,-80.25459052,20643,59258,118839,125590
North Carolina,Franklin,84037069,US,USA,840,36.081519,-78.28708884,3186,11280,25433,26480
North Carolina,Gaston,84037071,US,USA,840,35.29373559,-81.17477045,15513,45128,78618,81942
North Carolina,Gates,84037073,US,USA,840,36.44667547,-76.69749701,357,1223,2303,2457
North Carolina,Graham,84037075,US,USA,840,35.3506925,-83.83369267,395,1463,2838,2968
North Carolina,Granville,84037077,US,USA,840,36.30337451,-78.65184241,3570,9012,18488,19634
North Carolina,Greene,84037079,US,USA,840,35.48544173,-77.67578087,1534,3640,6888,7207
North Carolina,Guilford,84037081,US,USA,840,36.07959451,-79.78824948,24500,76722,152546,160748
North Carolina,Halifax,84037083,US,USA,840,36.25669272,-77.6556109,2899,8523,17805,18892
North Carolina,Harnett,84037085,US,USA,840,35.36731853,-78.87243571,5958,20392,40946,42805
North Carolina,Haywood,84037087,US,USA,840,35.55269063,-82.98196486,2136,8495,16529,17219
North Carolina,Henderson,84037089,US,USA,840,35.33788927,-82.4766782,5340,17554,31554,33308
North Carolina,Hertford,84037091,US,USA,840,36.3607755,-76.98104134,1349,3020,6047,6384
North Carolina,Hoke,84037093,US,USA,840,35.01888303,-79.23651674,2758,8079,18572,19537
North Carolina,Hyde,84037095,US,USA,840,35.42017674,-76.15180542,326,888,1643,1706
North Carolina,Iredell,84037097,US,USA,840,35.80950511,-80.8743128,9369,33220,59147,61898
North Carolina,Jackson,84037099,US,USA,840,35.28814273,-83.14093385,2259,6296,11678,12191
North Carolina,Johnston,84037101,US,USA,840,35.51745004,-78.36622717,11570,36576,72716,75853
North Carolina,Jones,84037103,US,USA,840,35.02254606,-77.35870791,407,1438,2759,2916
North Carolina,Lee,84037105,US,USA,840,35.47623147,-79.17569362,3510,10242,19405,20141
North Carolina,Lenoir,84037107,US,USA,840,35.24032589999999,-77.64245615,3239,10239,19213,20330
North Carolina,Lincoln,84037109,US,USA,840,35.48508185,-81.21740317,5378,17086,29163,30371
North Carolina,Macon,84037113,US,USA,840,35.14867843,-83.41696617,1400,5388,9467,9815
North Carolina,Madison,84037115,US,USA,840,35.85402722,-82.71346418,797,3172,6130,6307
North Carolina,Martin,84037117,US,USA,840,35.84326734,-77.10860251,1328,3886,7442,7620
North Carolina,McDowell,84037111,US,USA,840,35.67736232,-82.0482425,3066,9335,16714,17360
North Carolina,Mecklenburg,84037119,US,USA,840,35.24469268,-80.8317671,62454,179247,352637,368329
North Carolina,Mitchell,84037121,US,USA,840,36.01059309,-82.1582442,875,2365,4574,4779
North Carolina,Montgomery,84037123,US,USA,840,35.33155144,-79.90416657,1920,4900,8581,9045
North Carolina,Moore,84037125,US,USA,840,35.30885257,-79.48474178,4871,15090,30206,31722
North Carolina,Nash,84037127,US,USA,840,35.96575634,-77.98422508,6081,16764,31382,32682
North Carolina,New Hanover,84037129,US,USA,840,34.25758282,-77.87075626,9597,31348,61803,64577
North Carolina,Northampton,84037131,US,USA,840,36.41736238,-77.39769443,1052,2759,5579,5934
North Carolina,Onslow,84037133,US,USA,840,34.72607366,-77.42908179,8730,31864,63026,65255
North Carolina,Orange,84037135,US,USA,840,36.06092947,-79.12167935,5046,13679,37465,39406
North Carolina,Out of NC,84080037,US,USA,840,0.0,0.0,0,0,0,0
North Carolina,Pamlico,84037137,US,USA,840,35.15253315,-76.66559823,528,1823,3311,3471
North Carolina,Pasquotank,84037139,US,USA,840,36.26723798,-76.25134778,1807,5830,10157,10706
North Carolina,Pender,84037141,US,USA,840,34.52265624,-77.90352133,2737,9820,18071,18749
North Carolina,Perquimans,84037143,US,USA,840,36.17847453,-76.40603143,533,1814,3371,3569
North Carolina,Person,84037145,US,USA,840,36.38989032,-78.97217358,1646,5889,11735,12184
North Carolina,Pitt,84037147,US,USA,840,35.59535426,-77.37353178,11454,32335,64408,67103
North Carolina,Polk,84037149,US,USA,840,35.27820615,-82.16812354,720,2546,4793,5049
North Carolina,Randolph,84037151,US,USA,840,35.71015088,-79.80570339,8048,24478,42566,44680
North Carolina,Richmond,84037153,US,USA,840,35.00417719,-79.74491009,2630,7862,15692,16470
North Carolina,Robeson,84037155,US,USA,840,34.64244496,-79.10250529999998,9840,26872,49979,52256
North Carolina,Rockingham,84037157,US,USA,840,36.39593137,-79.77504841,4432,14256,26462,27690
North Carolina,Rowan,84037159,US,USA,840,35.64003916,-80.52446628,9017,28922,49458,51689
North Carolina,Rutherford,84037161,US,USA,840,35.40114178,-81.92112099,4337,12219,20764,21683
North Carolina,Sampson,84037163,US,USA,840,34.98820368,-78.36914061,4912,12137,22526,23581
North Carolina,Scotland,84037165,US,USA,840,34.8386299,-79.4757978,2522,6207,12155,12892
North Carolina,Stanly,84037167,US,USA,840,35.31647813,-80.25093221,4331,13057,23058,24087
North Carolina,Stokes,84037169,US,USA,840,36.4017975,-80.23893369,2005,7550,14561,15641
North Carolina,Surry,84037171,US,USA,840,36.41689489,-80.69102283,4430,14566,27077,28679
North Carolina,Swain,84037173,US,USA,840,35.48665845,-83.48748932,692,2289,4719,5021
North Carolina,Transylvania,84037175,US,USA,840,35.20383864,-82.79638423,917,4463,7977,8370
North Carolina,Tyrrell,84037177,US,USA,840,35.87147226,-76.17055253,169,618,1170,1228
North Carolina,Unassigned,84090037,US,USA,840,0.0,0.0,939,19815,19815,0
North Carolina,Union,84037179,US,USA,840,34.98960527,-80.52955873,12505,41365,76036,79423
North Carolina,Vance,84037181,US,USA,840,36.36880673,-78.40670845,2679,7804,14980,15882
North Carolina,Wake,84037183,US,USA,840,35.78879266,-78.65249174,44059,152847,377649,391609
North Carolina,Warren,84037185,US,USA,840,36.39728256,-78.10652228,1093,2690,5490,5862
North Carolina,Washington,84037187,US,USA,840,35.83810081,-76.57299037,444,1729,3706,3908
North Carolina,Watauga,84037189,US,USA,840,36.23103603,-81.70033724,2605,7532,14537,15101
North Carolina,Wayne,84037191,US,USA,840,35.36438125,-78.00027268,7422,18581,39664,42033
North Carolina,Wilkes,84037193,US,USA,840,36.2084135,-81.16232895,3877,12038,21928,23073
North Carolina,Wilson,84037195,US,USA,840,35.70625477,-77.917978,5516,14224,26460,27780
North Carolina,Yadkin,84037197,US,USA,840,36.16222629,-80.66239436,2377,7299,14314,15174
North Carolina,Yancey,84037199,US,USA,840,35.90079156,-82.31237181,1031,3472,6216,6341
North Dakota,Adams,84038001,US,USA,840,46.09686891,-102.5285397,189,474,681,689
North Dakota,Barnes,84038003,US,USA,840,46.93579637,-98.06605978,1226,2228,3527,3601
North Dakota,Benson,84038005,US,USA,840,48.0683985,-99.35916363,988,1478,2249,2288
North Dakota,Billings,84038007,US,USA,840,47.02366884,-103.3762965,50,118,167,170
North Dakota,Bottineau,84038009,US,USA,840,48.79106111,-100.8378166,618,1187,1839,1887
North Dakota,Bowman,84038011,US,USA,840,46.11285362,-103.5203343,306,680,921,932
North Dakota,Burke,84038013,US,USA,840,48.79094471,-102.5182117,198,361,485,491
North Dakota,Burleigh,84038015,US,USA,840,46.97847375,-100.4645214,13605,25582,40424,41126
North Dakota,Cass,84038017,US,USA,840,46.93201724,-97.2444719,19809,39916,69903,71291
North Dakota,Cavalier,84038019,US,USA,840,48.77286211,-98.46685243,403,594,958,975
North Dakota,Dickey,84038021,US,USA,840,46.11017712,-98.5049008,688,1188,1744,1794
North Dakota,Divide,84038023,US,USA,840,48.814938700000006,-103.4873611,137,340,572,599
North Dakota,Dunn,84038025,US,USA,840,47.35423935,-102.6160468,352,872,1177,1198
North Dakota,Eddy,84038027,US,USA,840,47.71701474,-98.90432337,409,603,878,896
North Dakota,Emmons,84038029,US,USA,840,46.28398398,-100.2389766,376,613,835,840
North Dakota,Foster,84038031,US,USA,840,47.4571084,-98.88279923,519,731,1134,1169
North Dakota,Golden Valley,84038033,US,USA,840,46.94022281,-103.8465421,201,391,509,515
North Dakota,Grand Forks,84038035,US,USA,840,47.92093639,-97.45450447,9157,15113,26283,27002
North Dakota,Grant,84038037,US,USA,840,46.35821257,-101.6390013,170,388,545,556
North Dakota,Griggs,84038039,US,USA,840,47.45785838,-98.23850925,297,456,669,678
North Dakota,Hettinger,84038041,US,USA,840,46.43375068,-102.4632417,266,568,950,957
North Dakota,Kidder,84038043,US,USA,840,46.97830064,-99.77507857,248,406,588,597
North Dakota,LaMoure,84038045,US,USA,840,46.45681054,-98.53542355,472,781,1147,1168
North Dakota,Logan,84038047,US,USA,840,46.45729487,-99.47719806,212,355,545,557
North Dakota,McHenry,84038049,US,USA,840,48.23104458,-100.6324822,530,1067,1552,1576
North Dakota,McIntosh,84038051,US,USA,840,46.11182017,-99.44145858,309,544,854,896
North Dakota,McKenzie,84038053,US,USA,840,47.74133370000001,-103.395905,1020,2672,3607,3650
North Dakota,McLean,84038055,US,USA,840,47.60766714,-101.3182418,1125,2204,3123,3182
North Dakota,Mercer,84038057,US,USA,840,47.31213126,-101.8318399,998,1980,2945,2997
North Dakota,Morton,84038059,US,USA,840,46.71681782,-101.2822377,4589,8589,13027,13245
North Dakota,Mountrail,84038061,US,USA,840,48.20197971,-102.3555315,1193,2279,3795,3882
North Dakota,Nelson,84038063,US,USA,840,47.9226426,-98.19038437,405,618,895,930
North Dakota,Oliver,84038065,US,USA,840,47.11530482,-101.3406158,148,260,373,378
North Dakota,Out of ND,84080038,US,USA,840,0.0,0.0,0,0,0,0
North Dakota,Pembina,84038067,US,USA,840,48.76623521,-97.5523809,697,1512,2317,2396
North Dakota,Pierce,84038069,US,USA,840,48.24977025,-99.96407787,494,857,1234,1250
North Dakota,Ramsey,84038071,US,USA,840,48.26886249,-98.72223879,1459,2625,4230,4354
North Dakota,Ransom,84038073,US,USA,840,46.45621782,-97.65742504,543,1090,1876,1926
North Dakota,Renville,84038075,US,USA,840,48.71982533,-101.6603912,276,451,649,664
North Dakota,Richland,84038077,US,USA,840,46.26440649,-96.94852979,1561,3024,4704,4803
North Dakota,Rolette,84038079,US,USA,840,48.77245354,-99.84097493,1862,3613,7554,7963
North Dakota,Sargent,84038081,US,USA,840,46.10830372,-97.63217159,391,780,1254,1310
North Dakota,Sheridan,84038083,US,USA,840,47.57700669,-100.3426391,95,235,328,345
North Dakota,Sioux,84038085,US,USA,840,46.11323337,-101.0440149,593,981,1613,1658
North Dakota,Slope,84038087,US,USA,840,46.44737738,-103.4601547,29,56,71,72
North Dakota,Stark,84038089,US,USA,840,46.80851182,-102.6576326,4053,9105,13537,13816
North Dakota,Steele,84038091,US,USA,840,47.45611548,-97.72728747,162,299,428,436
North Dakota,Stutsman,84038093,US,USA,840,46.97962541,-98.95637318,3119,5171,8092,8281
North Dakota,Towner,84038095,US,USA,840,48.68565745,-99.24564265,273,480,734,759
North Dakota,Traill,84038097,US,USA,840,47.45367788,-97.16323288,905,1664,2443,2491
North Dakota,Unassigned,84090038,US,USA,840,0.0,0.0,0,0,0,0
North Dakota,Walsh,84038099,US,USA,840,48.36876964,-97.72574783,1614,2589,3997,4134
North Dakota,Ward,84038101,US,USA,840,48.22390169,-101.5436763,8414,15254,23625,24090
North Dakota,Wells,84038103,US,USA,840,47.58614526,-99.65904998,400,817,1179,1219
North Dakota,Williams,84038105,US,USA,840,48.34522353,-103.4793387,3938,8120,12031,12271
Northern Mariana Islands,Unknown,580,MP,MNP,580,15.0979,145.6739,122,3255,13319,13666
Ohio,Adams,84039001,US,USA,840,38.84541072,-83.4718964,1367,5008,8628,8909
Ohio,Allen,84039003,US,USA,840,40.77285242,-84.10802343,8308,20964,32974,33974
Ohio,Ashland,84039005,US,USA,840,40.84772277,-82.27280781,2729,9235,14591,14914
Ohio,Ashtabula,84039007,US,USA,840,41.70860332,-80.74830218,3829,15510,25185,25902
Ohio,Athens,84039009,US,USA,840,39.33425634,-82.04278644,3101,9068,19255,19996
Ohio,Auglaize,84039011,US,USA,840,40.55998859,-84.22421429999999,3642,8724,13831,14299
Ohio,Belmont,84039013,US,USA,840,40.01625942,-80.9924051,3169,11473,18762,19256
Ohio,Brown,84039015,US,USA,840,38.93416837,-83.86788395,2367,8064,13715,14169
Ohio,Butler,84039017,US,USA,840,39.44012838,-84.57388716,25723,64354,113510,116682
Ohio,Carroll,84039019,US,USA,840,40.5789686,-81.09178213,1127,4255,6224,6332
Ohio,Champaign,84039021,US,USA,840,40.13923427,-83.76875242,1917,6577,10541,10797
Ohio,Clark,84039023,US,USA,840,39.91592258,-83.78498252,8988,25201,42493,43582
Ohio,Clermont,84039025,US,USA,840,39.04847534,-84.15375786,12046,35711,63670,65558
Ohio,Clinton,84039027,US,USA,840,39.41485808,-83.80852286,2355,7344,12525,12831
Ohio,Columbiana,84039029,US,USA,840,40.76932373,-80.78094576,6147,19079,29150,29780
