Province_State,Admin2,UID,iso2,iso3,code3,Lat,Long_,Total_confirmed_cases_01_2020,Total_confirmed_cases_02_2020,Total_confirmed_cases_03_2020,Total_confirmed_cases_04_2020,Total_confirmed_cases_05_2020,Total_confirmed_cases_06_2020,Total_confirmed_cases_07_2020,Total_confirmed_cases_08_2020,Total_confirmed_cases_09_2020,Total_confirmed_cases_10_2020,Total_confirmed_cases_11_2020,Total_confirmed_cases_12_2020,Total_confirmed_cases_01_2021,Total_confirmed_cases_02_2021,Total_confirmed_cases_03_2021,Total_confirmed_cases_04_2021,Total_confirmed_cases_05_2021,Total_confirmed_cases_06_2021,Total_confirmed_cases_07_2021,Total_confirmed_cases_08_2021,Total_confirmed_cases_09_2021,Total_confirmed_cases_10_2021,Total_confirmed_cases_11_2021,Total_confirmed_cases_12_2021,Total_confirmed_cases_01_2022,Total_confirmed_cases_02_2022,Total_confirmed_cases_03_2022,Total_confirmed_cases_04_2022,Total_confirmed_cases_05_2022,Total_confirmed_cases_06_2022,Total_confirmed_cases_07_2022,Total_confirmed_cases_08_2022,Total_confirmed_cases_09_2022,Total_confirmed_cases_10_2022,Total_confirmed_cases_11_2022,Total_confirmed_cases_12_2022,Total_confirmed_cases_01_2023,Total_confirmed_cases_02_2023,Total_confirmed_cases_03_2023
Texas,Palo Pinto,84048363,US,USA,840,32.75310985,-98.31319001,0,0,0,5,7,21,167,394,573,780,1192,1922,2620,2827,2899,2947,2968,3007,3106,3695,4564,4787,4906,5112,6663,6997,7023,7044,7070,7150,7372,7646,7740,7770,7808,7896,7974,8019,8074
Texas,Panola,84048365,US,USA,840,32.163959600000005,-94.30552481,0,0,1,54,63,109,170,310,429,569,737,1266,1586,1753,1824,1848,1885,2105,2226,2668,3082,3220,3236,3353,4178,4463,4579,4601,4625,4750,4971,5158,5239,5280,5322,5393,5502,5756,5801
Texas,Parker,84048367,US,USA,840,32.77757172,-97.80500621,0,0,4,21,40,202,870,1507,1861,2521,4591,8706,12955,14752,15291,15594,15948,16241,17132,19459,22640,24348,24850,25874,32428,33846,34289,34649,35043,35743,36860,38056,38656,38882,39121,39587,40046,40274,40456
Texas,Parmer,84048369,US,USA,840,34.52993409,-102.7844668,0,0,0,6,46,181,294,437,518,702,1010,1260,1321,1347,1412,1449,1476,1510,1524,1593,1678,1710,1762,1868,2136,2252,2351,2363,2364,2401,2477,2539,2565,2579,2600,2619,2666,2679,2689
Texas,Pecos,84048371,US,USA,840,30.78097267,-102.7241261,0,0,0,9,30,122,213,324,400,529,717,1030,1121,1191,1270,1371,1390,1406,1402,1569,1824,2010,2073,2129,2551,2644,2735,2744,2758,2829,2971,3200,3395,3461,3477,3539,3579,3630,3642
Texas,Polk,84048373,US,USA,840,30.79472531,-94.8276624,0,0,4,8,10,57,1122,1380,1451,1513,1635,2106,2724,3001,3118,3256,3403,3455,3764,4771,5768,5968,6004,6130,7398,7776,7815,7880,7933,8130,8472,8722,8951,8990,9046,9127,9225,9274,9374
Texas,Potter,84048375,US,USA,840,35.40133773,-101.893964,0,0,8,796,2774,2985,3650,4127,6197,9239,13682,15742,16992,17327,17448,17647,17860,17931,18633,20954,22796,23837,25457,27747,34894,35784,35864,35938,36120,37075,38666,39871,40396,40621,41157,42112,42733,43355,43535
Texas,Presidio,84048377,US,USA,840,29.99954402,-104.2408079,0,0,0,0,1,20,44,75,93,172,418,533,630,718,741,747,754,755,761,791,828,834,849,868,940,963,977,978,1015,1022,1062,1084,1099,1124,1132,1195,1205,1213,1215
Texas,Rains,84048379,US,USA,840,32.87109387,-95.79232691,0,0,0,1,1,1,15,33,38,46,110,259,426,500,522,536,551,555,636,810,1158,1254,1274,1334,1727,1823,1831,1838,1844,1883,1966,2058,2110,2131,2149,2207,2247,2265,2274
Texas,Randall,84048381,US,USA,840,34.96585996,-101.8971322,0,0,10,215,581,788,1346,1803,2519,4526,8039,10215,12001,12488,12744,12961,13209,13371,14103,16409,18854,20074,21785,23361,26276,27188,27245,27310,27361,27669,28189,28635,28840,28934,29133,29473,29701,29822,29975
Texas,Reagan,84048383,US,USA,840,31.36607041,-101.5232659,0,0,0,0,2,3,51,95,100,112,213,275,317,321,330,333,339,340,347,408,501,554,568,603,800,854,856,859,866,879,915,937,941,942,947,954,973,991,999
Texas,Real,84048385,US,USA,840,29.83321503,-99.82018052,0,0,0,0,0,2,61,107,112,116,139,225,306,322,326,329,331,331,339,408,510,565,593,611,762,804,807,813,821,858,902,941,957,963,969,983,1004,1014,1023
Texas,Red River,84048387,US,USA,840,33.61886692,-95.04841765,0,0,0,1,10,64,81,107,131,180,251,492,638,690,711,731,741,830,892,1065,1315,1431,1467,1578,2065,2240,2292,2303,2307,2352,2448,2535,2609,2628,2650,2707,2749,2768,2772
Texas,Reeves,84048389,US,USA,840,31.32323325,-103.6903896,0,0,1,1,8,33,144,251,304,426,830,1148,1271,1397,1397,1420,1587,1880,2071,2679,3002,3233,3403,3544,4400,4585,4613,4624,4667,4781,4960,5157,5239,5259,5295,5415,5574,5625,5644
Texas,Refugio,84048391,US,USA,840,28.3238976,-97.15766311,0,0,0,1,2,16,198,296,314,322,375,497,620,660,676,693,720,728,794,1037,1215,1241,1247,1262,1650,1748,1763,1780,1792,1840,1957,2049,2090,2108,2147,2212,2261,2291,2296
Texas,Roberts,84048393,US,USA,840,35.83809685,-100.813175,0,0,0,1,1,2,5,10,13,16,36,58,65,67,71,73,74,75,78,83,100,109,118,133,156,170,174,175,175,178,181,185,187,187,189,194,195,197,197
Texas,Robertson,84048395,US,USA,840,31.02539637,-96.51272246,0,0,2,1,4,45,178,232,304,429,572,1393,1631,2504,2555,2612,2672,2727,2844,3075,3352,3448,3474,3532,4370,4503,4528,4533,4563,4656,4840,4972,5086,5112,5160,5227,5283,5350,5392
Texas,Rockwall,84048397,US,USA,840,32.89779518,-96.40771592,0,0,5,48,101,301,754,1352,1703,2156,3846,6982,10092,11300,11862,12189,12420,12614,13306,15130,17466,18384,18611,19360,25112,25940,26470,26691,27035,27676,28662,29518,29969,30120,30355,30812,31354,31631,31784
Texas,Runnels,84048399,US,USA,840,31.8314342,-99.97616148,0,0,0,2,2,18,97,184,256,334,492,892,1189,1248,1267,1284,1309,1306,1332,1483,1646,1705,1736,1785,2172,2263,2288,2388,2402,2443,2518,2592,2619,2628,2674,2699,2731,2751,2756
Texas,Rusk,84048401,US,USA,840,32.10773545,-94.76176432,0,0,3,20,27,79,433,723,970,1174,1733,2854,3645,4030,4148,4226,4406,4726,5148,6145,7970,8444,8466,8736,10078,10536,10753,10819,10889,11021,11358,11790,11927,12049,12100,12235,12422,12586,12738
Texas,Sabine,84048403,US,USA,840,31.34318809,-93.85440451,0,0,0,0,2,8,14,46,59,106,177,409,631,510,527,537,542,543,705,808,935,975,982,1003,1184,1227,1240,1247,1265,1311,1366,1436,1463,1476,1484,1496,1523,1530,1536
Texas,San Augustine,84048405,US,USA,840,31.39457611,-94.17000399,0,0,1,13,17,38,59,119,137,145,185,335,383,408,425,440,450,459,485,596,715,766,771,776,1007,1040,1065,1077,1089,1106,1130,1159,1167,1171,1174,1180,1212,1216,1222
Texas,San Jacinto,84048407,US,USA,840,30.57933681,-95.16260304,0,0,1,10,11,49,167,328,438,484,622,1014,1345,1599,1745,1857,1940,2051,2187,2720,3315,3455,3506,3723,4977,5313,5510,5592,5647,5798,6064,6307,6432,6490,6521,6568,6627,6681,6750
Texas,San Patricio,84048409,US,USA,840,28.00880118,-97.51763891,0,0,2,19,44,325,1119,1545,1676,1801,2084,2680,3487,3780,3888,4035,4152,4252,4523,5295,6420,6720,6915,7070,10177,10970,11040,11072,11202,11683,12511,13141,13404,13625,13814,14090,14368,14533,14586
Texas,San Saba,84048411,US,USA,840,31.1577796,-98.81758731,0,0,0,0,1,4,14,33,46,144,245,413,563,815,801,785,773,770,785,844,902,986,987,997,1197,1233,1238,1241,1247,1264,1315,1368,1387,1398,1408,1458,1483,1498,1503
Texas,Schleicher,84048413,US,USA,840,30.89740592,-100.5384842,0,0,0,0,0,16,37,48,55,65,137,164,167,177,180,186,192,191,206,246,294,298,312,327,484,520,522,527,530,535,549,564,573,574,574,582,593,599,601
Texas,Scurry,84048415,US,USA,840,32.74613808,-100.9162664,0,0,0,1,1,4,275,367,479,635,1399,1733,2130,3137,3137,2183,2186,2189,2224,2553,2885,2941,3277,3464,4813,4954,4964,4976,4997,5069,5260,5455,5558,5601,5663,5846,6049,6138,6167
Texas,Shackelford,84048417,US,USA,840,32.73587756,-99.35401337,0,0,0,0,0,0,16,24,38,60,98,143,221,240,247,262,267,267,274,316,380,457,503,565,616,634,674,685,695,708,727,732,1020,1038,1055,1084,1097,1099,1101
Texas,Shelby,84048419,US,USA,840,31.79211404,-94.14550696,0,0,2,82,105,202,295,500,610,697,824,1146,1481,1616,1677,1757,1790,2008,2156,2494,2873,3012,3043,3165,4141,4344,4441,4479,4498,4560,4712,4892,4998,5089,5121,5196,5326,5384,5401
Texas,Sherman,84048421,US,USA,840,36.27751473,-101.8933156,0,0,0,19,29,35,42,60,74,94,157,219,237,270,318,329,343,343,349,378,402,403,412,426,457,490,497,499,499,503,508,510,513,514,515,521,527,539,540
Texas,Smith,84048423,US,USA,840,32.37474036,-95.2717568,0,0,36,126,163,304,835,1754,2228,2915,4644,8479,13022,14561,15254,15880,16183,16462,18046,23015,30163,32266,32954,33793,42423,45168,45375,45497,45801,46906,49595,52215,53563,53909,54340,55252,56310,56943,57251
Texas,Somervell,84048425,US,USA,840,32.22236802,-97.77403489,0,0,0,0,0,10,57,134,154,197,453,746,990,1048,1063,1085,1093,1097,1132,1270,1406,1499,1516,1572,1989,2099,2107,2114,2120,2128,2145,2177,2194,2197,2202,2207,2223,2227,2230
Texas,Starr,84048427,US,USA,840,26.56150059,-98.73892358,0,0,2,6,32,541,1702,3006,3471,3714,4522,6614,8825,9380,9715,9914,9990,9996,10281,11104,11788,12025,12201,12577,16461,19425,19831,20009,20340,20811,21653,22547,23158,23259,23349,23593,23841,24115,24248
Texas,Stephens,84048429,US,USA,840,32.73553157,-98.83631615,0,0,0,0,2,6,33,161,175,254,457,633,785,809,841,858,885,875,882,952,1168,1230,1347,1392,1727,1797,1832,1843,1849,1907,1944,1987,2032,2043,2058,2098,2118,2129,2138
Texas,Sterling,84048431,US,USA,840,31.82781912,-101.0500746,0,0,0,0,0,0,1,3,7,20,66,92,94,96,100,99,100,101,107,135,154,157,170,180,242,245,245,245,245,252,281,291,295,308,312,317,324,328,332
Texas,Stonewall,84048433,US,USA,840,33.17906744,-100.2538401,0,0,0,0,0,0,5,9,18,28,41,85,146,152,155,155,156,157,157,167,201,227,232,244,325,351,354,362,362,365,377,380,381,382,385,409,420,423,424
Texas,Sutton,84048435,US,USA,840,30.49856623,-100.5382014,0,0,0,0,0,5,52,83,90,120,264,348,385,413,428,430,422,427,436,530,553,563,577,607,744,837,844,847,849,850,866,882,895,897,899,908,926,938,943
Texas,Swisher,84048437,US,USA,840,34.53028891,-101.7349174,0,0,1,6,10,27,97,150,191,269,553,769,862,897,935,971,1032,1042,1063,1111,1517,1629,1642,1704,1839,1906,1947,2284,2298,2330,2400,2482,2538,2549,2567,2602,2635,2671,2690
Texas,Tarrant,84048439,US,USA,840,32.77143818,-97.29101614,0,0,273,1947,4604,10122,25827,39806,47675,60979,92647,153915,223937,248677,257673,263535,267670,270438,279964,310533,351875,369393,377437,391805,522861,557808,562668,567599,572264,586466,610452,635215,649079,653313,658517,669436,680790,685946,687595
Texas,Taylor,84048441,US,USA,840,32.30163422,-99.89007449,0,0,14,107,137,228,1106,2010,2414,3633,5919,9414,12705,13453,13697,13954,14124,14241,14739,16801,19782,21164,21830,22732,28872,30158,30635,31430,31794,32601,34333,36003,37076,37491,38579,39555,40288,40761,40969
Texas,Terrell,84048443,US,USA,840,30.22429013,-102.0766732,0,0,0,0,0,2,3,5,6,8,27,54,73,72,68,72,68,67,73,75,95,100,100,104,111,117,121,121,121,124,131,131,134,135,135,137,139,140,141
Texas,Terry,84048445,US,USA,840,33.17402785,-102.3354521,0,0,4,6,8,8,12,58,117,163,392,534,813,859,869,875,878,885,894,1033,1186,1291,1430,1635,2114,2330,2553,2789,2794,2807,2841,2869,2882,2886,2896,2910,2927,2939,2943
Texas,Throckmorton,84048447,US,USA,840,33.17751417,-99.21226795,0,0,0,0,0,2,5,6,11,27,37,52,66,70,71,71,71,71,71,78,109,128,138,141,253,266,268,270,272,275,277,284,289,291,292,293,295,295,297
Texas,Titus,84048449,US,USA,840,33.21339719,-94.96797273,0,0,0,9,69,500,795,1077,1197,1331,1782,2813,3577,3879,3938,3971,4014,4382,4616,5065,5829,5999,6082,6453,7892,8364,8578,8650,8690,8784,9106,9533,9786,9901,9939,10042,10164,10239,10313
Texas,Tom Green,84048451,US,USA,840,31.40464436,-100.462443,0,0,9,10,19,140,1090,1816,2197,2917,5701,8418,10949,11393,11598,11761,11829,11860,12680,15679,17874,18280,18567,19222,29327,30248,30600,30759,31087,32052,34142,35713,36698,37271,37876,38894,40119,40860,41194
Texas,Travis,84048453,US,USA,840,30.33432034,-97.7853562,0,0,244,42,80,8175,17537,26307,30170,33288,40249,56545,74641,81968,85436,88608,90073,91057,95784,109520,121459,126113,128628,140470,209160,218804,221294,247244,257416,272311,289865,306914,312354,314853,317874,323656,329401,333383,334125
Texas,Trinity,84048455,US,USA,840,31.0879489,-95.1367187,0,0,0,7,8,38,133,211,265,287,347,552,788,877,924,960,1004,1074,1142,1439,1701,1821,1857,1948,2346,2439,2524,2695,2718,2777,2907,2992,3076,3098,3121,3155,3195,3253,3268
Texas,Tyler,84048457,US,USA,840,30.77031716,-94.37690895,0,0,1,2,4,21,63,140,219,299,480,869,1523,1267,1337,1397,1409,1420,1536,2112,2471,2532,2570,2683,3258,3356,3383,3397,3445,3697,4108,4499,4697,4725,4806,4909,5078,5164,5192
Texas,Unassigned,84090048,US,USA,840,0.0,0.0,0,0,43,74,172,887,2817,4821,5804,7135,9699,13550,13550,13550,13550,13550,13550,13550,13550,13550,13550,13550,13550,17819,66220,73772,74908,75638,77056,80899,86731,90725,93602,94384,95340,95963,95963,100855,101465
Texas,Upshur,84048459,US,USA,840,32.73706798,-94.93999853,0,0,2,12,13,43,155,377,488,650,1098,2136,3164,3427,3499,3536,3595,3817,4032,4930,5868,6123,6187,6370,7167,7581,7752,7899,7953,8044,8264,8529,8686,8776,8828,8937,9015,9082,9110
Texas,Upton,84048461,US,USA,840,31.36868194,-102.0423217,0,0,0,0,0,2,19,28,45,56,115,230,310,337,342,342,334,336,350,395,531,562,584,634,768,825,827,832,833,839,864,892,906,909,912,926,950,961,963
Texas,Uvalde,84048463,US,USA,840,29.35739637,-99.76229172,0,0,2,0,4,42,379,724,838,916,1202,2006,3262,3544,3625,3675,3701,3749,4232,5277,6232,6445,6504,6686,10109,10510,10565,10589,10617,10730,11028,11247,11326,11366,11396,11465,11513,11531,11540
Texas,Val Verde,84048465,US,USA,840,29.89149232,-101.1525205,0,0,5,3,4,36,264,1034,1269,1451,1930,3576,6193,6789,6897,6976,7042,7095,7286,8551,9481,9702,9832,10000,13590,14229,14300,14337,14457,14674,15188,15599,15657,15674,15689,15740,15803,15864,15879
Texas,Van Zandt,84048467,US,USA,840,32.56483801,-95.83766469,0,0,2,13,27,46,118,282,341,426,868,1847,2896,3370,3514,3671,3788,3870,4246,5322,6873,7457,7656,7852,9810,10178,10359,10378,10456,10626,11092,11548,11925,11998,12108,12315,12542,12706,12787
Texas,Victoria,84048469,US,USA,840,28.79780988,-96.96813006,0,0,15,144,159,635,2919,3915,4252,4489,5339,6415,7851,8412,8661,9134,9628,9811,10308,12132,13397,13596,13654,13821,17580,18383,18561,18789,19064,19634,20621,21566,21890,21982,22100,22438,22873,23161,23239
Texas,Walker,84048471,US,USA,840,30.73872995,-95.57440968,0,0,3,267,553,1983,3060,3922,4636,4958,5723,7023,8645,9411,9556,9747,9779,9750,9823,11096,12576,12672,12784,13399,17489,18245,18404,18522,19316,19738,20425,21039,21366,21543,21709,21886,22161,22440,22514
Texas,Waller,84048473,US,USA,840,30.01058447,-95.99011759,0,0,3,22,29,151,434,705,864,980,1224,1981,2945,3378,3796,4059,4165,4156,4394,5139,6102,6442,6558,7011,8887,9323,9495,9645,9781,10094,10549,10964,11155,11229,11295,11386,11498,11609,11642
Texas,Ward,84048475,US,USA,840,31.50999644,-103.0927909,0,0,0,0,1,24,89,131,169,219,470,675,963,1046,1085,1111,1132,1143,1171,1382,1708,1830,1924,2023,2619,2799,2818,2829,2833,2868,2973,3083,3128,3151,3172,3234,3285,3311,3328
Texas,Washington,84048477,US,USA,840,30.21498498,-96.40946246,0,0,9,18,60,121,279,401,459,536,1026,2076,2365,4245,4434,4622,4736,4879,5057,5507,6152,6344,6442,6696,8623,8956,9177,9220,9293,9490,9908,10213,10396,10465,10553,10726,10886,11011,11037
Texas,Webb,84048479,US,USA,840,27.7610369,-99.33237355,0,0,45,371,515,1295,4096,9394,12114,13857,18691,28093,41326,43957,44375,45010,45405,48080,49257,54490,57120,58093,58519,59505,84617,92023,92973,93916,97010,99582,101968,104747,106463,107400,108195,109465,110658,111458,111910
Texas,Wharton,84048481,US,USA,840,29.27765923,-96.22319248,0,0,6,25,32,180,618,1199,1361,1474,1756,2439,3410,3775,3932,4100,4218,4297,4444,5086,6039,6257,6325,6529,8013,8712,9081,9147,9225,9561,10200,10615,10798,10927,11024,11189,11418,11542,11597
Texas,Wheeler,84048483,US,USA,840,35.40114335,-100.2699514,0,0,0,2,8,11,29,46,52,100,302,461,548,577,596,630,667,672,678,730,832,852,898,965,1104,1152,1169,1191,1194,1206,1235,1261,1271,1274,1290,1304,1345,1350,1354
Texas,Wichita,84048485,US,USA,840,33.98842886,-98.7041034,0,0,30,61,73,230,510,1037,1353,2270,3855,7996,11109,11792,12048,12179,12364,12445,13033,15103,17954,19175,19553,20121,28367,29108,30246,32183,32887,33900,34963,36487,37592,38327,39086,39768,40769,41169,41356
Texas,Wilbarger,84048487,US,USA,840,34.07945812,-99.24178437,0,0,0,2,7,9,54,104,213,427,970,1432,1829,1922,1944,1960,1982,1989,1994,2078,2210,2401,2481,2651,3344,3430,3449,3471,3501,3573,3717,3872,3950,3968,3986,4080,4174,4233,4264
Texas,Willacy,84048489,US,USA,840,26.47411727,-97.61535848,0,0,2,6,10,159,633,1051,1161,1367,1517,1964,2439,2686,2801,3194,3306,3415,3723,4360,4719,5029,5123,5259,6340,6792,6957,7054,7178,7476,7870,8164,8302,8351,8401,8544,8675,8750,8775
Texas,Williamson,84048491,US,USA,840,30.64655664,-97.6004854,0,0,42,350,685,2498,5747,7481,8382,9563,13330,22315,35088,39017,42537,44757,46121,46637,50246,61292,71818,75899,78208,83332,123740,131056,132530,134453,137797,143030,151697,155999,158951,160547,162343,165327,168254,169838,170638
Texas,Wilson,84048493,US,USA,840,29.1732598,-98.08693082,0,0,3,25,29,104,487,870,982,1067,1338,2344,3603,4336,4503,4678,4804,4906,5233,6207,7254,7740,7893,8083,10155,10641,10936,10995,11097,11356,11732,12102,12271,12373,12465,12647,12746,12815,12865
Texas,Winkler,84048495,US,USA,840,31.85008651,-103.0485163,0,0,0,5,5,22,77,117,143,175,336,524,666,702,737,759,762,775,795,874,1044,1228,1324,1399,1715,1833,1840,1845,1851,1869,1931,2019,2042,2063,2095,2163,2201,2218,2226
Texas,Wise,84048497,US,USA,840,33.21570665,-97.65460265,0,0,1,9,18,97,341,669,825,1061,2304,4426,6232,7013,7253,7389,7503,7631,8023,9190,10765,11454,11682,12174,16190,16735,16901,17017,17124,17385,17829,18390,18680,18780,18914,19169,19451,19630,19687
Texas,Wood,84048499,US,USA,840,32.78722382,-95.38236368,0,0,1,10,12,38,62,217,342,411,650,1336,2194,2533,2632,2714,2756,2806,3035,4004,5383,5799,5965,6200,7589,7961,7995,8010,8055,8179,8540,8939,9151,9214,9299,9491,9670,9778,9832
Texas,Yoakum,84048501,US,USA,840,33.17320212,-102.8276433,0,0,1,2,2,25,38,63,114,122,196,232,301,315,318,324,327,330,333,491,584,684,744,834,1019,1055,1217,1311,1340,1342,1355,1544,1628,1633,1638,1644,1645,1645,1648
Texas,Young,84048503,US,USA,840,33.17659707,-98.68790885,0,0,1,2,3,24,125,227,345,668,994,1404,1888,2096,2120,2147,2166,2178,2218,2415,2647,2921,2979,3092,3657,3859,3903,3953,4042,4130,4228,4296,4306,4326,4347,4374,4417,4475,4499
Texas,Zapata,84048505,US,USA,840,27.00156391,-99.16987152,0,0,0,3,5,47,145,274,344,376,618,1196,1761,1967,1998,2002,2018,2039,2073,2226,2407,2445,2455,2535,2924,3624,3670,3711,3770,3835,3973,4143,4239,4283,4321,4362,4449,4499,4522
Texas,Zavala,84048507,US,USA,840,28.86617238,-99.76050829,0,0,0,0,5,10,167,285,354,498,714,996,1665,1932,1964,1976,1991,2003,2071,2339,2581,2641,2679,2724,3787,4011,4039,4052,4066,4146,4267,4354,4406,4410,4425,4473,4506,4530,4539
Utah,Bear River,84070015,US,USA,840,41.52106798,-113.0832816,0,0,7,60,218,1521,2152,2577,3425,5529,10195,14858,18580,19978,20788,21441,21985,22434,23219,24856,27868,30971,33814,35871,49067,51266,51499,51615,52103,53278,54494,55362,56012,56413,56969,57557,57772,58041,58205
Utah,Beaver,84049001,US,USA,840,38.35657051,-113.2342232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Box Elder,84049003,US,USA,840,41.52106798,-113.0832816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Cache,84049005,US,USA,840,41.72330587,-111.7443667,0,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Carbon,84049007,US,USA,840,39.64834818,-110.5872512,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Central Utah,84070016,US,USA,840,39.37231946,-111.5758676,0,0,0,23,38,169,369,511,681,1388,3212,5980,7735,8319,8699,8855,9044,9226,9650,10653,12515,13744,14646,15365,19022,20502,20686,20707,20810,21136,21546,21802,22021,22134,22379,22729,22823,22902,22956
Utah,Daggett,84049009,US,USA,840,40.88798265,-109.5121093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Davis,84049011,US,USA,840,40.99001837,-112.1139997,0,0,84,285,465,1179,2909,3892,5307,8870,16497,25023,32045,34691,36194,37613,38702,39835,41635,45026,50140,55016,60680,65556,95136,99584,100089,100521,102433,106484,109882,111823,113181,114082,115735,117951,118723,119594,120040
Utah,Duchesne,84049013,US,USA,840,40.29772254,-110.425237,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Emery,84049015,US,USA,840,38.99617072,-110.7013958,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Garfield,84049017,US,USA,840,37.85447192,-111.4418764,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Grand,84049019,US,USA,840,38.98103848,-109.5704487,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Iron,84049021,US,USA,840,37.85903620000001,-113.2897381,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Juab,84049023,US,USA,840,39.70208397,-112.7809245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Kane,84049025,US,USA,840,37.28507306,-111.8861752,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Millard,84049027,US,USA,840,39.0729209,-113.1020328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Morgan,84049029,US,USA,840,41.08830262,-111.5727723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Out of UT,84080049,US,USA,840,0.0,0.0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Piute,84049031,US,USA,840,38.33815254,-112.1249591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Rich,84049033,US,USA,840,41.63137678,-111.2445105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Salt Lake,84049035,US,USA,840,40.66616532,-111.9216011,0,0,396,2438,5242,11166,19036,23987,31700,49087,80533,107386,130042,138696,143774,147949,150965,153773,159377,170219,182694,195587,210937,226602,326024,339132,341302,343420,351997,367664,378704,385299,390001,392864,398112,404220,406832,409195,410508
Utah,San Juan,84049037,US,USA,840,37.62762978,-109.80337140000002,0,0,4,46,297,400,613,667,703,843,1054,1406,1756,1811,1852,1884,1917,1932,1977,2067,2229,2430,2706,2863,3718,3941,3976,3984,4035,4219,4393,4516,4631,4706,4886,5042,5077,5117,5149
Utah,Sanpete,84049039,US,USA,840,39.37231946,-111.5758676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Sevier,84049041,US,USA,840,38.74837146,-111.8050275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Southeast Utah,84070017,US,USA,840,38.99617072,-110.7013958,0,0,0,14,24,36,83,143,223,548,1365,2045,2582,2922,3240,3439,3615,3770,3975,4312,5103,6160,6964,7242,9463,9953,10035,10095,10319,10644,10975,11196,11336,11422,11660,11847,11883,11912,11943
Utah,Southwest Utah,84070018,US,USA,840,37.85447192,-111.4418764,0,0,0,98,440,1519,2901,3598,4304,6474,11958,19024,24720,26774,27867,28666,29246,29883,31376,34097,38143,40989,43736,46547,60442,63110,63424,63661,64260,65991,67737,68641,69198,69615,70584,71792,72175,72408,72559
Utah,Summit,84049043,US,USA,840,40.86688146,-110.9535882,0,0,172,369,415,488,687,847,1022,1495,2245,3214,4600,4996,5319,5495,5572,5646,5782,6108,6421,6808,7509,8553,12936,13341,13469,13626,14065,14579,14938,15125,15264,15367,15537,15753,15830,15936,15979
Utah,Tooele,84049045,US,USA,840,40.44862644,-113.1295715,0,0,12,65,128,244,527,692,893,1569,2935,4542,5920,6543,6904,7194,7454,7673,8062,9057,10569,12046,13373,14270,20136,21208,21359,21437,21713,22525,23220,23604,23876,24085,24396,24774,24888,25011,25075
